Id,RiskId,Provider,Species,AnnualPremium,ClaimLimit,AnnualClaimLimit,ExcessLimit,ExcessCoPaymentLimit,UkOnlyCallCentres,DeathByAccident,BoardingFees,LostOrStolen,AdvertisingLimit,ThirdPartyLiability,ThirdPartyLiabilityExcess,HourClaimsService24,VetAdviceLine,LegalAdvice,CoverCategory,CoverStartDate,BereavementCounselling,DeathByIllness,QuarantineCosts,LossOfPetPassport,SetUpFees,AdjustmentFee,DuplicateDocumentsFee,CancellationFee,RenewalFee,TimeStamp,VetFees,VetFeesExcess,MonthlyPremiumInstalment,NumberOfMonthlyInstalments,InstalmentDeposit
269524569,52184,Napo Harmony,Dog,4011.84,No limit,"£12,000",£99,20%,True,"£3,000","£2,000","£3,000","£3,000","£2,500,000",£250,True,True,False,Lifetime,2024-09-09,False,"£3,000","£2,000",False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £12,000 yearly limit",You'll pay both £99 per condition per year & 20% of the remaining claim,334.32,12,0
269524570,52184,Napo Serenity,Dog,4172.4,No limit,"£16,000",£99,20%,True,"£4,000","£2,000","£4,000","£4,000","£2,500,000",£250,True,True,False,Lifetime,2024-09-09,False,"£4,000","£2,000",False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £16,000 yearly limit",You'll pay both £99 per condition per year & 20% of the remaining claim,347.7,12,0
269524571,52184,Perfect Pet,Dog,152.7,"£1,000",No,£90,15%,True,False,False,False,False,False,False,False,False,False,Accident Only,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered for up to £1,000 for each accident with no yearly limit",You'll pay both £90 per accident & 15% of the remaining claim,12.72,12,0
269524572,52184,Perfect Pet,Dog,544.43,"£1,000",Unlimited,£90,15%,True,£250,£250,£250,£250,"£1,000,000",£250,False,True,False,Time Limited,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay both £90 per condition & 15% of the remaining claim,45.36,12,0
269524573,52184,Perfect Pet,Dog,953.92,"£2,500",Unlimited,£90,15%,True,£500,£500,£500,£500,"£1,500,000",£250,False,True,False,Time Limited,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered for up to £2,500 per condition with unlimited number of conditions",You'll pay both £90 per condition & 15% of the remaining claim,79.49,12,0
269524574,52184,Perfect Pet,Dog,1413.56,"£1,000",Unlimited,£90,15%,True,£500,£500,£500,£500,"£1,000,000",£250,False,True,False,Max Benefit,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay both £90 per condition & 15% of the remaining claim,117.79,12,0
269524575,52184,Perfect Pet,Dog,2837.27,"£4,000",Unlimited,£90,15%,True,£750,£750,£750,£750,"£1,500,000",£250,False,True,False,Max Benefit,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay both £90 per condition & 15% of the remaining claim,236.43,12,0
269524576,52184,Perfect Pet,Dog,1399.19,"£1,000",Unlimited,£90,15%,True,£500,£500,£500,£500,"£1,500,000",£250,False,True,False,Lifetime,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to £1,000 per condition with unlimited number of conditions",You'll pay both £90 per condition per year & 15% of the remaining claim,116.59,12,0
269524577,52184,Perfect Pet,Dog,2550.17,"£4,000",Unlimited,£90,15%,True,"£1,000","£1,000","£1,000","£1,000","£2,500,000",£250,False,True,False,Lifetime,2024-09-09,True,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to £4,000 per condition with unlimited number of conditions",You'll pay both £90 per condition per year & 15% of the remaining claim,212.51,12,0
269524578,52184,Pet Insurance,Dog,507.49,No limit,"£3,500",£155,25%,True,"£1,000",£750,£750,£700,"£1,250,000",£0,False,False,False,Time Limited,2024-09-09,False,False,False,False,0,10,0,0,0,2024-09-08 03:15:36,"Covered for up to no limit per condition with £3,500 yearly limit",You'll pay both £155 per condition & 25% of the remaining claim,55.82,12,0
269524579,52184,Pet Insurance,Dog,1036.07,No limit,"£3,500",£175,25%,True,"£1,000",£750,£750,£700,"£1,250,000",£0,False,False,False,Lifetime,2024-09-09,False,False,False,False,0,10,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £3,500 yearly limit",You'll pay both £175 per condition per year & 25% of the remaining claim,113.97,12,0
269524580,52184,"Petsure Lifetime £10,000",Dog,12708.1,No limit,"£10,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £100 per condition per year,1059.01,11,1058.99
269524581,52184,"Petsure Lifetime £12,000",Dog,13306.89,No limit,"£12,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £12,000 yearly limit",You'll pay £100 per condition per year,1108.91,11,1108.88
269524582,52184,"Petsure Lifetime £15,000",Dog,13616.55,No limit,"£15,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £15,000 yearly limit",You'll pay £100 per condition per year,1134.71,11,1134.74
269524583,52184,"Petsure Lifetime £1,000",Dog,5598.78,No limit,"£1,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £100 per condition per year,466.57,11,466.51
269524584,52184,"Petsure Lifetime £2,000",Dog,6898.14,No limit,"£2,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £100 per condition per year,574.84,11,574.9
269524585,52184,"Petsure Lifetime £3,000",Dog,7944.79,No limit,"£3,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £100 per condition per year,662.07,11,662.02
269524586,52184,"Petsure Lifetime £4,000",Dog,8811.37,No limit,"£4,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £100 per condition per year,734.28,11,734.29
269524587,52184,"Petsure Lifetime £5,000",Dog,9601.38,No limit,"£5,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £100 per condition per year,800.11,11,800.17
269524588,52184,"Petsure Lifetime £6,000",Dog,10314.8,No limit,"£6,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay £100 per condition per year,859.57,11,859.53
269524589,52184,"Petsure Lifetime £2,000 20%",Dog,5613,No limit,"£2,000",£100,20%,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,467.76,11,467.64
269524590,52184,"Petsure Lifetime £4,000 20%",Dog,7169.79,No limit,"£4,000",£100,20%,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,597.48,11,597.51
269524591,52184,"Petsure Lifetime £6,000 20%",Dog,8393.12,No limit,"£6,000",£100,20%,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,699.43,11,699.39
269524592,52184,Purely Pets,Dog,2980.08,No limit,"£3,000",£180,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,248.34,12,0
269524593,52184,Purely Pets,Dog,3114.48,No limit,"£4,000",£180,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,259.54,12,0
269524594,52184,Purely Pets,Dog,3516.12,No limit,"£6,000",£180,20%,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,293.01,12,0
269524595,52184,Purely Pets,Dog,5213.04,No limit,"£9,000",£180,20%,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £9,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,434.42,12,0
269524596,52184,Purely Pets,Dog,5918.88,No limit,"£15,000",£180,20%,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £15,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,493.24,12,0
269524597,52184,Purely Pets,Dog,999.96,No limit,"£1,000",£180,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,83.33,12,0
269524598,52184,Purely Pets,Dog,2000.04,No limit,"£2,000",£180,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,166.67,12,0
274926607,FIX3946,4PawsPetInsurance,Dog,372.86,No limit,"£4,000",£105,30%,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,True,Lifetime,2024-09-28,False,£500,"£1,500","£1,500",0,0,0,0,18,2024-09-27 06:08:57,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £105 per condition per year & 30% of the remaining claim,31.07,11,31.09
269524599,52184,Purely Pets,Dog,3295.92,No limit,"£5,000",£180,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,274.66,12,0
269524600,52184,Purely Pets,Dog,5329.92,No limit,"£10,000",£180,20%,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay both £180 per condition per year & 20% of the remaining claim,444.16,12,0
269524601,52184,Scratch and Patch,Dog,979.29,"£3,000",Unlimited,£275,20%,True,False,£750,False,£750,"£1,000,000",£250,False,True,False,Time Limited,2024-09-09,False,False,False,False,0,0,0,30,0,2024-09-08 03:15:36,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay both £275 per condition & 20% of the remaining claim,81.61,12,0
269524602,52184,Scratch and Patch,Dog,1496.57,"£4,000",Unlimited,£275,20%,True,False,"£1,000",False,"£1,000","£1,500,000",£250,False,True,False,Max Benefit,2024-09-09,False,False,False,False,0,0,0,30,0,2024-09-08 03:15:36,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay both £275 per condition & 20% of the remaining claim,124.71,12,0
269524603,52184,Scratch and Patch,Dog,1789.69,No limit,"£4,000",£275,20%,True,False,"£1,000","£1,500","£1,500","£1,500,000",£250,False,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,30,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £275 per condition per year & 20% of the remaining claim,149.14,12,0
269524604,52184,Scratch and Patch,Dog,2576.41,No limit,"£8,000",£275,20%,True,False,"£1,000","£1,500","£1,500","£2,000,000",£250,False,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,30,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay both £275 per condition per year & 20% of the remaining claim,214.7,12,0
269524605,52184,Scratch and Patch,Dog,1357.16,No limit,"£2,500",£275,20%,True,False,"£1,000","£1,000","£1,000","£1,500,000",£250,True,True,False,Lifetime,2024-09-09,False,False,False,False,0,0,0,30,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay both £275 per condition per year & 20% of the remaining claim,113.1,12,0
269524606,52184,Spot On Lifetime,Dog,502.92,"£1,000",Unlimited,£200,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to £1,000 per condition with unlimited number of conditions",You'll pay £200 per condition per year,41.91,12,0
269524607,52184,Spot On Lifetime,Dog,894.6,"£2,000",Unlimited,£200,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to £2,000 per condition with unlimited number of conditions",You'll pay £200 per condition per year,74.55,12,0
269524608,52184,Spot On Lifetime,Dog,1106.64,"£3,000",Unlimited,£200,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to £3,000 per condition with unlimited number of conditions",You'll pay £200 per condition per year,92.22,12,0
269524609,52184,Spot On Lifetime,Dog,1344.72,"£4,000",Unlimited,£200,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to £4,000 per condition with unlimited number of conditions",You'll pay £200 per condition per year,112.06,12,0
269524610,52184,Waggel,Dog,1482.48,No limit,"£8,000",£250,N/A,True,"£1,000",False,"£1,000",False,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay £250 per condition per year,123.54,12,0
269524611,52184,Waggel,Dog,2816.76,No limit,"£10,000",£100,N/A,True,"£1,000",False,"£1,000",False,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £100 per condition per year,234.73,12,0
269524612,52184,Waggel,Dog,2102.04,No limit,"£10,000",£250,N/A,True,"£1,000",False,"£1,000",False,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:15:36,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £250 per condition per year,175.17,12,0
